,instance,train_label_size,train_not_behavior,train_behavior,seed,feature_file,filter_set,window_set,feature_set,feature_count,video_list,num_videos_used,variable,value,plot_group,color_var
5325,0,390445,204514,185931,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-31_feature_importances.csv,Nose and Base Tail,FFT Window,Nose and Base Tail FFT Window,189,train_splits_2023-10-31_2023-10-31_17-55-38.csv,203,F1-score,0.8570826734488488,Other Keypoints,Nose and Base Tail
5326,0,1009270,611372,397898,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-31_feature_importances.csv,Nose and Base Tail,FFT Window,Nose and Base Tail FFT Window,189,train_splits_2023-10-31_2023-10-31_14-20-27.csv,499,F1-score,0.8709334670439217,Other Keypoints,Nose and Base Tail
5327,0,140138,74871,65267,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-31_feature_importances.csv,Nose and Base Tail,FFT Window,Nose and Base Tail FFT Window,189,train_splits_2023-10-31_2023-10-31_15-31-40.csv,75,F1-score,0.814743350964762,Other Keypoints,Nose and Base Tail
5328,0,455417,278441,176976,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-31_feature_importances.csv,Nose and Base Tail,FFT Window,Nose and Base Tail FFT Window,189,train_splits_2023-10-31_2023-10-31_12-19-34.csv,207,F1-score,0.8435698747161662,Other Keypoints,Nose and Base Tail
5329,0,866160,549108,317052,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-31_feature_importances.csv,Nose and Base Tail,FFT Window,Nose and Base Tail FFT Window,189,train_splits_2023-10-31_2023-10-31_15-48-40.csv,422,F1-score,0.8588073179545627,Other Keypoints,Nose and Base Tail
5330,0,146532,90737,55795,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-31_feature_importances.csv,Nose and Base Tail,FFT Window,Nose and Base Tail FFT Window,189,train_splits_2023-10-31_2023-10-31_16-37-55.csv,58,F1-score,0.8495926534126238,Other Keypoints,Nose and Base Tail
5331,0,1002913,606609,396304,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-31_feature_importances.csv,Nose and Base Tail,FFT Window,Nose and Base Tail FFT Window,189,train_splits_2023-10-31_2023-10-31_12-10-34.csv,507,F1-score,0.8578584797033953,Other Keypoints,Nose and Base Tail
5332,0,459810,268430,191380,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-31_feature_importances.csv,Nose and Base Tail,FFT Window,Nose and Base Tail FFT Window,189,train_splits_2023-10-31_2023-10-31_18-04-54.csv,258,F1-score,0.8582033225693498,Other Keypoints,Nose and Base Tail
5333,0,1916654,1154461,762193,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-31_feature_importances.csv,Nose and Base Tail,FFT Window,Nose and Base Tail FFT Window,189,train_splits_2023-10-31_2023-10-31_15-28-47.csv,974,F1-score,0.8730736369102244,Other Keypoints,Nose and Base Tail
5334,0,1750205,1058178,692027,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-31_feature_importances.csv,Nose and Base Tail,FFT Window,Nose and Base Tail FFT Window,189,train_splits_2023-10-31_2023-10-31_17-47-28.csv,895,F1-score,0.8671371102784442,Other Keypoints,Nose and Base Tail
5335,0,1339756,828011,511745,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-31_feature_importances.csv,Nose and Base Tail,FFT Window,Nose and Base Tail FFT Window,189,train_splits_2023-10-31_2023-10-31_11-26-52.csv,647,F1-score,0.8639091595121353,Other Keypoints,Nose and Base Tail
5336,0,1041193,634172,407021,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-31_feature_importances.csv,Nose and Base Tail,FFT Window,Nose and Base Tail FFT Window,189,train_splits_2023-10-31_2023-10-31_16-10-25.csv,537,F1-score,0.8666256721983089,Other Keypoints,Nose and Base Tail
5337,0,1087992,666513,421479,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-31_feature_importances.csv,Nose and Base Tail,FFT Window,Nose and Base Tail FFT Window,189,train_splits_2023-10-31_2023-10-31_16-59-35.csv,553,F1-score,0.8622837205425294,Other Keypoints,Nose and Base Tail
5338,0,1106189,671612,434577,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-31_feature_importances.csv,Nose and Base Tail,FFT Window,Nose and Base Tail FFT Window,189,train_splits_2023-10-31_2023-10-31_11-49-42.csv,541,F1-score,0.8634676427919185,Other Keypoints,Nose and Base Tail
5339,0,1247105,739942,507163,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-31_feature_importances.csv,Nose and Base Tail,FFT Window,Nose and Base Tail FFT Window,189,train_splits_2023-10-31_2023-10-31_14-46-27.csv,623,F1-score,0.8718759315332841,Other Keypoints,Nose and Base Tail
5340,0,474572,272260,202312,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-31_feature_importances.csv,Nose and Base Tail,FFT Window,Nose and Base Tail FFT Window,189,train_splits_2023-10-31_2023-10-31_13-15-08.csv,253,F1-score,0.868191763542502,Other Keypoints,Nose and Base Tail
5341,0,610387,375021,235366,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-31_feature_importances.csv,Nose and Base Tail,FFT Window,Nose and Base Tail FFT Window,189,train_splits_2023-10-31_2023-10-31_17-11-26.csv,295,F1-score,0.8635892321452601,Other Keypoints,Nose and Base Tail
5342,0,2017842,1215761,802081,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-31_feature_importances.csv,Nose and Base Tail,FFT Window,Nose and Base Tail FFT Window,189,train_splits_2023-10-31_2023-10-31_13-05-30.csv,1024,F1-score,0.8696683682547716,Other Keypoints,Nose and Base Tail
5343,0,1197338,714459,482879,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-31_feature_importances.csv,Nose and Base Tail,FFT Window,Nose and Base Tail FFT Window,189,train_splits_2023-10-31_2023-10-31_16-35-04.csv,589,F1-score,0.871534547529602,Other Keypoints,Nose and Base Tail
5344,0,2007325,1218623,788702,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-37_feature_importances.csv,Nose and Paws,FFT Window,Nose and Paws FFT Window,693,train_splits_2023-10-31_2023-10-31_14-00-28.csv,1000,F1-score,0.8859692671864264,Other Keypoints,Nose and Paws
5345,0,390445,204514,185931,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-37_feature_importances.csv,Nose and Paws,FFT Window,Nose and Paws FFT Window,693,train_splits_2023-10-31_2023-10-31_17-55-38.csv,203,F1-score,0.8821446717261631,Other Keypoints,Nose and Paws
5346,0,1009270,611372,397898,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-37_feature_importances.csv,Nose and Paws,FFT Window,Nose and Paws FFT Window,693,train_splits_2023-10-31_2023-10-31_14-20-27.csv,499,F1-score,0.8852399812204312,Other Keypoints,Nose and Paws
5347,0,140138,74871,65267,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-37_feature_importances.csv,Nose and Paws,FFT Window,Nose and Paws FFT Window,693,train_splits_2023-10-31_2023-10-31_15-31-40.csv,75,F1-score,0.8097964518308939,Other Keypoints,Nose and Paws
5348,0,455417,278441,176976,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-37_feature_importances.csv,Nose and Paws,FFT Window,Nose and Paws FFT Window,693,train_splits_2023-10-31_2023-10-31_12-19-34.csv,207,F1-score,0.8520383731324225,Other Keypoints,Nose and Paws
5349,0,866160,549108,317052,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-37_feature_importances.csv,Nose and Paws,FFT Window,Nose and Paws FFT Window,693,train_splits_2023-10-31_2023-10-31_15-48-40.csv,422,F1-score,0.8852359134334178,Other Keypoints,Nose and Paws
5350,0,146532,90737,55795,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-37_feature_importances.csv,Nose and Paws,FFT Window,Nose and Paws FFT Window,693,train_splits_2023-10-31_2023-10-31_16-37-55.csv,58,F1-score,0.8646806095979247,Other Keypoints,Nose and Paws
5351,0,1002913,606609,396304,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-37_feature_importances.csv,Nose and Paws,FFT Window,Nose and Paws FFT Window,693,train_splits_2023-10-31_2023-10-31_12-10-34.csv,507,F1-score,0.8636854818204933,Other Keypoints,Nose and Paws
5352,0,459810,268430,191380,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-37_feature_importances.csv,Nose and Paws,FFT Window,Nose and Paws FFT Window,693,train_splits_2023-10-31_2023-10-31_18-04-54.csv,258,F1-score,0.8548742033138993,Other Keypoints,Nose and Paws
5353,0,1916654,1154461,762193,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-37_feature_importances.csv,Nose and Paws,FFT Window,Nose and Paws FFT Window,693,train_splits_2023-10-31_2023-10-31_15-28-47.csv,974,F1-score,0.8792922441757594,Other Keypoints,Nose and Paws
5354,0,1750205,1058178,692027,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-37_feature_importances.csv,Nose and Paws,FFT Window,Nose and Paws FFT Window,693,train_splits_2023-10-31_2023-10-31_17-47-28.csv,895,F1-score,0.885015629327741,Other Keypoints,Nose and Paws
5355,0,1339756,828011,511745,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-37_feature_importances.csv,Nose and Paws,FFT Window,Nose and Paws FFT Window,693,train_splits_2023-10-31_2023-10-31_11-26-52.csv,647,F1-score,0.8829544724844282,Other Keypoints,Nose and Paws
5356,0,1041193,634172,407021,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-37_feature_importances.csv,Nose and Paws,FFT Window,Nose and Paws FFT Window,693,train_splits_2023-10-31_2023-10-31_16-10-25.csv,537,F1-score,0.8813618190214195,Other Keypoints,Nose and Paws
5357,0,1087992,666513,421479,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-37_feature_importances.csv,Nose and Paws,FFT Window,Nose and Paws FFT Window,693,train_splits_2023-10-31_2023-10-31_16-59-35.csv,553,F1-score,0.8748058575549146,Other Keypoints,Nose and Paws
5358,0,1106189,671612,434577,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-37_feature_importances.csv,Nose and Paws,FFT Window,Nose and Paws FFT Window,693,train_splits_2023-10-31_2023-10-31_11-49-42.csv,541,F1-score,0.8901727646331246,Other Keypoints,Nose and Paws
5359,0,1247105,739942,507163,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-37_feature_importances.csv,Nose and Paws,FFT Window,Nose and Paws FFT Window,693,train_splits_2023-10-31_2023-10-31_14-46-27.csv,623,F1-score,0.8827997232356272,Other Keypoints,Nose and Paws
5360,0,474572,272260,202312,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-37_feature_importances.csv,Nose and Paws,FFT Window,Nose and Paws FFT Window,693,train_splits_2023-10-31_2023-10-31_13-15-08.csv,253,F1-score,0.8838505413193251,Other Keypoints,Nose and Paws
5361,0,610387,375021,235366,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-37_feature_importances.csv,Nose and Paws,FFT Window,Nose and Paws FFT Window,693,train_splits_2023-10-31_2023-10-31_17-11-26.csv,295,F1-score,0.8696860947252283,Other Keypoints,Nose and Paws
5362,0,2017842,1215761,802081,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-37_feature_importances.csv,Nose and Paws,FFT Window,Nose and Paws FFT Window,693,train_splits_2023-10-31_2023-10-31_13-05-30.csv,1024,F1-score,0.8838438836544986,Other Keypoints,Nose and Paws
5363,0,1197338,714459,482879,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-37_feature_importances.csv,Nose and Paws,FFT Window,Nose and Paws FFT Window,693,train_splits_2023-10-31_2023-10-31_16-35-04.csv,589,F1-score,0.8869238669919116,Other Keypoints,Nose and Paws
5364,0,2007325,1218623,788702,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-56_feature_importances.csv,No Paws,FFT Window,No Paws FFT Window,1011,train_splits_2023-10-31_2023-10-31_14-00-28.csv,1000,F1-score,0.8980657278489828,Other Keypoints,No Paws
5365,0,390445,204514,185931,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-56_feature_importances.csv,No Paws,FFT Window,No Paws FFT Window,1011,train_splits_2023-10-31_2023-10-31_17-55-38.csv,203,F1-score,0.8752811836644171,Other Keypoints,No Paws
5366,0,1009270,611372,397898,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-56_feature_importances.csv,No Paws,FFT Window,No Paws FFT Window,1011,train_splits_2023-10-31_2023-10-31_14-20-27.csv,499,F1-score,0.8814533892775368,Other Keypoints,No Paws
5367,0,140138,74871,65267,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-56_feature_importances.csv,No Paws,FFT Window,No Paws FFT Window,1011,train_splits_2023-10-31_2023-10-31_15-31-40.csv,75,F1-score,0.8497146724501253,Other Keypoints,No Paws
5368,0,455417,278441,176976,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-56_feature_importances.csv,No Paws,FFT Window,No Paws FFT Window,1011,train_splits_2023-10-31_2023-10-31_12-19-34.csv,207,F1-score,0.8879638096154772,Other Keypoints,No Paws
5369,0,866160,549108,317052,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-56_feature_importances.csv,No Paws,FFT Window,No Paws FFT Window,1011,train_splits_2023-10-31_2023-10-31_15-48-40.csv,422,F1-score,0.8877315514095484,Other Keypoints,No Paws
5370,0,146532,90737,55795,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-56_feature_importances.csv,No Paws,FFT Window,No Paws FFT Window,1011,train_splits_2023-10-31_2023-10-31_16-37-55.csv,58,F1-score,0.8718058924903603,Other Keypoints,No Paws
5371,0,1002913,606609,396304,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-56_feature_importances.csv,No Paws,FFT Window,No Paws FFT Window,1011,train_splits_2023-10-31_2023-10-31_12-10-34.csv,507,F1-score,0.8762870862832118,Other Keypoints,No Paws
5372,0,459810,268430,191380,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-56_feature_importances.csv,No Paws,FFT Window,No Paws FFT Window,1011,train_splits_2023-10-31_2023-10-31_18-04-54.csv,258,F1-score,0.8727664973634484,Other Keypoints,No Paws
5373,0,1916654,1154461,762193,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-56_feature_importances.csv,No Paws,FFT Window,No Paws FFT Window,1011,train_splits_2023-10-31_2023-10-31_15-28-47.csv,974,F1-score,0.8873083535479618,Other Keypoints,No Paws
5374,0,1750205,1058178,692027,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-56_feature_importances.csv,No Paws,FFT Window,No Paws FFT Window,1011,train_splits_2023-10-31_2023-10-31_17-47-28.csv,895,F1-score,0.889467816698938,Other Keypoints,No Paws
5375,0,1339756,828011,511745,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-56_feature_importances.csv,No Paws,FFT Window,No Paws FFT Window,1011,train_splits_2023-10-31_2023-10-31_11-26-52.csv,647,F1-score,0.8960872559540016,Other Keypoints,No Paws
5376,0,1041193,634172,407021,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-56_feature_importances.csv,No Paws,FFT Window,No Paws FFT Window,1011,train_splits_2023-10-31_2023-10-31_16-10-25.csv,537,F1-score,0.8552434528108251,Other Keypoints,No Paws
5377,0,1087992,666513,421479,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-56_feature_importances.csv,No Paws,FFT Window,No Paws FFT Window,1011,train_splits_2023-10-31_2023-10-31_16-59-35.csv,553,F1-score,0.8700241677711078,Other Keypoints,No Paws
5378,0,1106189,671612,434577,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-56_feature_importances.csv,No Paws,FFT Window,No Paws FFT Window,1011,train_splits_2023-10-31_2023-10-31_11-49-42.csv,541,F1-score,0.8706546371916021,Other Keypoints,No Paws
5379,0,1247105,739942,507163,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-56_feature_importances.csv,No Paws,FFT Window,No Paws FFT Window,1011,train_splits_2023-10-31_2023-10-31_14-46-27.csv,623,F1-score,0.8879902951880307,Other Keypoints,No Paws
5380,0,474572,272260,202312,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-56_feature_importances.csv,No Paws,FFT Window,No Paws FFT Window,1011,train_splits_2023-10-31_2023-10-31_13-15-08.csv,253,F1-score,0.8884502906382005,Other Keypoints,No Paws
5381,0,610387,375021,235366,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-56_feature_importances.csv,No Paws,FFT Window,No Paws FFT Window,1011,train_splits_2023-10-31_2023-10-31_17-11-26.csv,295,F1-score,0.8897225984569714,Other Keypoints,No Paws
5382,0,2017842,1215761,802081,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-56_feature_importances.csv,No Paws,FFT Window,No Paws FFT Window,1011,train_splits_2023-10-31_2023-10-31_13-05-30.csv,1024,F1-score,0.8874589502229815,Other Keypoints,No Paws
5383,0,1197338,714459,482879,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-07-56_feature_importances.csv,No Paws,FFT Window,No Paws FFT Window,1011,train_splits_2023-10-31_2023-10-31_16-35-04.csv,589,F1-score,0.895708928197782,Other Keypoints,No Paws
5384,0,2007325,1218623,788702,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-08-01_feature_importances.csv,No Nose or Tail,FFT Window,No Nose or Tail FFT Window,1265,train_splits_2023-10-31_2023-10-31_14-00-28.csv,1000,F1-score,0.8875512973596378,Other Keypoints,No Nose or Tail
5385,0,390445,204514,185931,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-08-01_feature_importances.csv,No Nose or Tail,FFT Window,No Nose or Tail FFT Window,1265,train_splits_2023-10-31_2023-10-31_17-55-38.csv,203,F1-score,0.8731770007239127,Other Keypoints,No Nose or Tail
5386,0,1009270,611372,397898,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-08-01_feature_importances.csv,No Nose or Tail,FFT Window,No Nose or Tail FFT Window,1265,train_splits_2023-10-31_2023-10-31_14-20-27.csv,499,F1-score,0.8795173290231835,Other Keypoints,No Nose or Tail
5387,0,140138,74871,65267,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-08-01_feature_importances.csv,No Nose or Tail,FFT Window,No Nose or Tail FFT Window,1265,train_splits_2023-10-31_2023-10-31_15-31-40.csv,75,F1-score,0.8339901857722108,Other Keypoints,No Nose or Tail
5388,0,455417,278441,176976,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-08-01_feature_importances.csv,No Nose or Tail,FFT Window,No Nose or Tail FFT Window,1265,train_splits_2023-10-31_2023-10-31_12-19-34.csv,207,F1-score,0.8598962799624321,Other Keypoints,No Nose or Tail
5389,0,866160,549108,317052,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-08-01_feature_importances.csv,No Nose or Tail,FFT Window,No Nose or Tail FFT Window,1265,train_splits_2023-10-31_2023-10-31_15-48-40.csv,422,F1-score,0.8732474987970997,Other Keypoints,No Nose or Tail
5390,0,146532,90737,55795,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-08-01_feature_importances.csv,No Nose or Tail,FFT Window,No Nose or Tail FFT Window,1265,train_splits_2023-10-31_2023-10-31_16-37-55.csv,58,F1-score,0.8600915569552443,Other Keypoints,No Nose or Tail
5391,0,1002913,606609,396304,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-08-01_feature_importances.csv,No Nose or Tail,FFT Window,No Nose or Tail FFT Window,1265,train_splits_2023-10-31_2023-10-31_12-10-34.csv,507,F1-score,0.869274528394416,Other Keypoints,No Nose or Tail
5392,0,459810,268430,191380,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-08-01_feature_importances.csv,No Nose or Tail,FFT Window,No Nose or Tail FFT Window,1265,train_splits_2023-10-31_2023-10-31_18-04-54.csv,258,F1-score,0.868029059314519,Other Keypoints,No Nose or Tail
5393,0,1916654,1154461,762193,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-08-01_feature_importances.csv,No Nose or Tail,FFT Window,No Nose or Tail FFT Window,1265,train_splits_2023-10-31_2023-10-31_15-28-47.csv,974,F1-score,0.888362649479796,Other Keypoints,No Nose or Tail
5394,0,1750205,1058178,692027,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-08-01_feature_importances.csv,No Nose or Tail,FFT Window,No Nose or Tail FFT Window,1265,train_splits_2023-10-31_2023-10-31_17-47-28.csv,895,F1-score,0.8821247000447392,Other Keypoints,No Nose or Tail
5395,0,1339756,828011,511745,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-08-01_feature_importances.csv,No Nose or Tail,FFT Window,No Nose or Tail FFT Window,1265,train_splits_2023-10-31_2023-10-31_11-26-52.csv,647,F1-score,0.8865844803250467,Other Keypoints,No Nose or Tail
5396,0,1041193,634172,407021,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-08-01_feature_importances.csv,No Nose or Tail,FFT Window,No Nose or Tail FFT Window,1265,train_splits_2023-10-31_2023-10-31_16-10-25.csv,537,F1-score,0.8821760881255398,Other Keypoints,No Nose or Tail
5397,0,1087992,666513,421479,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-08-01_feature_importances.csv,No Nose or Tail,FFT Window,No Nose or Tail FFT Window,1265,train_splits_2023-10-31_2023-10-31_16-59-35.csv,553,F1-score,0.8847800398254875,Other Keypoints,No Nose or Tail
5398,0,1106189,671612,434577,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-08-01_feature_importances.csv,No Nose or Tail,FFT Window,No Nose or Tail FFT Window,1265,train_splits_2023-10-31_2023-10-31_11-49-42.csv,541,F1-score,0.881109387919651,Other Keypoints,No Nose or Tail
5399,0,1247105,739942,507163,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-08-01_feature_importances.csv,No Nose or Tail,FFT Window,No Nose or Tail FFT Window,1265,train_splits_2023-10-31_2023-10-31_14-46-27.csv,623,F1-score,0.8845834689228766,Other Keypoints,No Nose or Tail
5400,0,474572,272260,202312,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-08-01_feature_importances.csv,No Nose or Tail,FFT Window,No Nose or Tail FFT Window,1265,train_splits_2023-10-31_2023-10-31_13-15-08.csv,253,F1-score,0.8725517512661235,Other Keypoints,No Nose or Tail
5401,0,610387,375021,235366,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-08-01_feature_importances.csv,No Nose or Tail,FFT Window,No Nose or Tail FFT Window,1265,train_splits_2023-10-31_2023-10-31_17-11-26.csv,295,F1-score,0.8738188432397207,Other Keypoints,No Nose or Tail
5402,0,2017842,1215761,802081,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-08-01_feature_importances.csv,No Nose or Tail,FFT Window,No Nose or Tail FFT Window,1265,train_splits_2023-10-31_2023-10-31_13-05-30.csv,1024,F1-score,0.8884843597919798,Other Keypoints,No Nose or Tail
5403,0,1197338,714459,482879,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-01_10-08-01_feature_importances.csv,No Nose or Tail,FFT Window,No Nose or Tail FFT Window,1265,train_splits_2023-10-31_2023-10-31_16-35-04.csv,589,F1-score,0.8766969622533365,Other Keypoints,No Nose or Tail
5404,0,2007325,1218623,788702,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-03_08-48-35_feature_importances.csv,No Ears,FFT Window,No Ears FFT Window,1544,train_splits_2023-10-31_2023-10-31_14-00-28.csv,1000,F1-score,0.9124126257094494,Other Keypoints,No Ears
5405,0,390445,204514,185931,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-03_08-48-35_feature_importances.csv,No Ears,FFT Window,No Ears FFT Window,1544,train_splits_2023-10-31_2023-10-31_17-55-38.csv,203,F1-score,0.8882714490191126,Other Keypoints,No Ears
5406,0,1009270,611372,397898,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_2023-10-31_2023-11-03_08-48-35_feature_importances.csv,No Ears,FFT Window,No Ears FFT Window,1544,train_splits_2023-10-31_2023-10-31_14-20-27.csv,499,F1-score,0.8974011489152465,Other Keypoints,No Ears
